Aantalcilinders,Aantalzitplaatsen,Brandstofverbruikbuitenweg,Brandstofverbruikgecombineerd,Brandstofverbruikstad,Cilinderinhoud,CO2uitstootgecombineerd,Datumeerstetoelating,Handelsbenaming,Hoofdbrandstof,Inrichting,Massaleegvoertuig,Merk,Milieuclassificatie,Nevenbrandstof,Toegestanemaximummassavoertuig,Vermogen,Zuinigheidslabel
4,5,4.3,4.9,5.9,1197,114,2014-09-09T00:00:00,POLO,Benzine,hatchback,1113,VOLKSWAGEN,Euro 6,Niet geregistreerd,1630,81,B
4,4,5.1,5.9,7.5,1390,139,2014-10-08T00:00:00,A1 SPORTBACK,Benzine,hatchback,1190,AUDI,Euro 5,Niet geregistreerd,1705,136,D
4,5,4.7,5.7,7.4,1598,132,2014-10-16T00:00:00,118I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,125,C
4,5,5.6,7.2,10,1598,169,2014-02-21T00:00:00,ASTRA SPORTS TOURER,Benzine,MPV,1403,OPEL,Euro 5,Niet geregistreerd,2030,85,D
4,5,3.9,4.5,5.5,1248,106,2014-04-15T00:00:00,PICANTO,Benzine,MPV,825,KIA,Euro 5,Niet geregistreerd,1370,63,B
4,5,4.7,5.5,6.8,1595,127,2014-03-28T00:00:00,C 180,Benzine,sedan,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,115,B
4,5,5.5,6.5,8.2,1390,152,2014-03-18T00:00:00,ALTEA XL,Benzine,stationwagen,1378,SEAT,Euro 5,Niet geregistreerd,2022,92,D
8,5,9.7,12.8,18.3,4999,299,2014-03-12T00:00:00,RANGE ROVER,Benzine,stationwagen,2337,JAGUAR LAND ROVER,Euro 5,Niet geregistreerd,3150,375,G
4,5,6,7.4,9.8,1618,169,2014-03-28T00:00:00,NISSAN JUKE,Benzine,MPV,1355,NISSAN,Euro 5,Niet geregistreerd,1860,147,F
4,5,5.4,6.6,8.7,1997,154,2014-11-10T00:00:00,520I,Benzine,sedan,1570,BMW,Euro 6,Niet geregistreerd,2205,135,B
4,5,5.6,6.8,9,1796,159,2014-01-08T00:00:00,C 250,Benzine,stationwagen,1475,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2115,150,D
2,5,3.7,4.1,4.8,875,95,2014-03-31T00:00:00,PANDA,Benzine,MPV,955,FIAT,Euro 6,Niet geregistreerd,1480,63,A
4,5,4.8,6.1,8.4,1396,143,2014-01-30T00:00:00,CEE D,Benzine,hatchback,1159,KIA,Euro 5,Niet geregistreerd,1820,73,C
4,4,5.4,6.1,7.2,1197,140,2014-12-02T00:00:00,KANGOO,Benzine,voor rolstoelen toegankelijk voertuig,1375,RENAULT,Euro 5,Niet geregistreerd,1920,84,C
4,5,5.8,7,9.1,1984,162,2014-11-28T00:00:00,S3 LIMOUSINE,Benzine,sedan,1405,AUDI,Euro 6,Niet geregistreerd,1980,221,D
4,5,5.7,7.1,9.5,1598,166,2014-06-05T00:00:00,COOPER S,Benzine,stationwagen,1310,MINI,Euro 5,Niet geregistreerd,1845,135,E
6,5,6.8,8.1,10.3,3498,189,2015-01-06T00:00:00,GLK 350 4MATIC,Benzine,stationwagen,1745,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2420,225,F
4,5,6.2,7.7,10.4,1995,180,2014-05-06T00:00:00,X1 SDRIVE18I,Benzine,stationwagen,1405,BMW,Euro 6,Niet geregistreerd,1990,110,F
12,4,9.1,12.9,19.5,5935,300,2015-01-09T00:00:00,RAPIDE S,Benzine,hatchback,1965,ASTON-MARTIN,Euro 6,Niet geregistreerd,2410,412,G
4,2,5.3,6.6,8.9,1598,154,2015-01-20T00:00:00,COOPER ROADSTER,Benzine,cabriolet,1135,MINI,Euro 6,Niet geregistreerd,1450,90,F
4,4,6,7.2,9.3,1598,168,2015-01-08T00:00:00,COOPER,Benzine,coupe,1260,MINI,Euro 6,Niet geregistreerd,1755,90,F
4,4,5.4,6.8,9.2,1598,157,2015-01-05T00:00:00,COOPER S,Benzine,coupe,1305,MINI,Euro 6,Niet geregistreerd,1800,140,E
4,5,6.1,7.7,10.6,1598,179,2015-01-02T00:00:00,JOHN COOPER WORKS,Benzine,stationwagen,1405,MINI,Euro 6,Niet geregistreerd,1940,160,F
6,2,6.7,8.7,12.2,3800,202,2015-01-02T00:00:00,911 CARRERA GTS,Benzine,coupe,1420,PORSCHE,Euro 6,Niet geregistreerd,1870,316,G
4,5,4.5,5.4,6.9,1998,125,2015-01-07T00:00:00,COOPER S,Benzine,stationwagen,1215,MINI,Euro 6,Niet geregistreerd,1770,141,C
8,4,7.8,10.8,16.1,4969,251,2015-01-05T00:00:00,LEXUS RC F,Benzine,coupe,1740,LEXUS,Euro 6,Niet geregistreerd,2250,351,G
6,2,6.8,8.8,12.4,2995,205,2015-01-09T00:00:00,JAGUAR F-TYPE,Benzine,cabriolet,1567,JAGUAR,Euro 5,Niet geregistreerd,2025,250,F
12,5,9.8,14,21.2,6592,327,2015-01-03T00:00:00,GHOST,Benzine,sedan,2335,ROLLS ROYCE,Euro 6,Niet geregistreerd,2940,420,G
4,5,4.8,5.7,7.2,1991,132,2014-09-01T00:00:00,C 250,Benzine,stationwagen,1440,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2115,155,B
4,5,6,7.4,9.8,1618,169,2015-01-20T00:00:00,NISSAN JUKE,Benzine,MPV,1369,NISSAN,Euro 5,Niet geregistreerd,1880,157,F
4,5,5.9,7.2,9.3,1598,168,2015-01-30T00:00:00,ASTRA GTC,Benzine,hatchback,1371,OPEL,Euro 5,Niet geregistreerd,1970,132,D
4,5,4.6,5.7,7.3,1598,131,2015-02-04T00:00:00,508,Benzine,sedan,1385,PEUGEOT,Euro 6,Niet geregistreerd,2015,121,A
4,2,9.4,12.5,17.8,5204,290,2015-02-03T00:00:00,HURACAN,Benzine,coupe,1507,LAMBORGHINI,Euro 6,Niet geregistreerd,2000,449,G
4,4,5,5.8,7.1,1395,134,2015-02-13T00:00:00,BEETLE,Benzine,hatchback,1247,VOLKSWAGEN,Euro 6,Niet geregistreerd,1790,110,C
4,5,4.7,5.6,7.2,1149,130,2014-03-28T00:00:00,CLIO,Benzine,hatchback,955,RENAULT,Euro 5,Niet geregistreerd,1570,55,C
3,4,4.4,5.1,6.3,999,119,2015-02-07T00:00:00,ADAM,Benzine,hatchback,1041,OPEL,Euro 6,Niet geregistreerd,1545,85,C
12,4,8.7,11.7,16.9,5980,274,2015-02-11T00:00:00,S 600 MAYBACH,Benzine,sedan,2235,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2815,390,G
4,5,4.9,5.6,6.9,1398,132,2015-02-12T00:00:00,MERIVA,Benzine,MPV,1261,OPEL,Euro 6,Niet geregistreerd,1890,74,B
4,5,5,6,7.6,1598,138,2015-02-20T00:00:00,NISSAN JUKE,Benzine,MPV,1109,NISSAN,Euro 5,Niet geregistreerd,1630,69,D
4,5,4.9,5.9,7.6,1595,139,2014-03-24T00:00:00,C 180,Benzine,stationwagen,1445,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2085,115,C
3,2,3.7,4.1,4.7,999,94,2015-02-26T00:00:00,FORTWO COUPE,Benzine,coupe,815,SMART,Euro 6,Niet geregistreerd,1180,52,B
4,5,5.3,6.2,7.8,1991,144,2015-02-28T00:00:00,E 250,Benzine,stationwagen,1685,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2485,155,B
4,2,5.3,6.8,9.3,1796,158,2015-02-26T00:00:00,SLK 200,Benzine,cabriolet,1335,MERCEDES-BENZ,Euro 5,Niet geregistreerd,1750,135,E
4,5,4.6,5.5,7.1,1595,128,2015-02-26T00:00:00,CLA 200,Benzine,stationwagen,1360,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1955,115,B
4,5,5.4,6.3,7.9,1991,147,2014-03-11T00:00:00,E 250,Benzine,stationwagen,1685,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2480,155,B
3,5,4.4,5.2,6.4,1199,119,2015-02-26T00:00:00,C4,Benzine,hatchback,1215,CITROEN,Euro 6,Niet geregistreerd,1810,96,B
4,5,4.9,5.8,7.5,1798,136,2015-07-11T00:00:00,A5 SPORTBACK,Benzine,hatchback,1465,AUDI,Euro 6,Niet geregistreerd,2040,106,B
4,5,5.5,6.8,9,1997,159,2015-03-04T00:00:00,520I,Benzine,sedan,1570,BMW,Euro 6,Niet geregistreerd,2205,135,C
4,4,4.8,5.6,6.8,1197,129,2015-03-14T00:00:00,BEETLE,Benzine,cabriolet,1295,VOLKSWAGEN,Euro 6,Niet geregistreerd,1780,77,B
4,5,6.4,8.3,11.5,1998,194,2015-03-04T00:00:00,INSIGNIA LIMOUSINE HB,Benzine,hatchback,1688,OPEL,Euro 6,Niet geregistreerd,2310,184,E
4,5,5.9,7,8.9,1364,160,2015-03-06T00:00:00,MOKKA,Benzine,MPV,1309,OPEL,Euro 6,Niet geregistreerd,1843,103,E
4,5,4,4.8,6.1,1197,110,2015-03-19T00:00:00,FABIA,Benzine,stationwagen,1053,SKODA,Euro 6,Niet geregistreerd,1608,81,A
4,5,4.6,5.6,7.1,1598,129,2015-03-04T00:00:00,DS3 CABRIO,Benzine,hatchback,1140,CITROEN,Euro 6,Niet geregistreerd,1630,121,C
4,4,6.1,7.3,9.5,1598,172,2015-03-06T00:00:00,CASCADA,Benzine,cabriolet,1633,OPEL,Euro 6,Niet geregistreerd,2170,125,D
4,5,5,6.2,8.1,1598,143,2014-01-28T00:00:00,3ER REIHE,Benzine,stationwagen,1425,BMW,Euro 6,Niet geregistreerd,2045,100,C
4,4,4.6,5.6,7.2,1598,129,2014-10-08T00:00:00,116I,Benzine,stationwagen,1290,BMW,Euro 6,Niet geregistreerd,1880,100,C
5,4,6.3,8.5,12.3,2480,197,2014-04-30T00:00:00,TT RS COUPE,Benzine,coupe,1450,AUDI,Euro 5,Niet geregistreerd,1875,265,G
3,4,4.7,5.5,6.9,1499,129,2015-03-16T00:00:00,218I,Benzine,cabriolet,1470,BMW,Euro 6,Niet geregistreerd,1965,100,B
4,5,4.4,5.3,7,1595,122,2015-03-31T00:00:00,CLA 180,Benzine,sedan,1330,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1920,90,B
4,5,5,6,7.6,1991,138,2015-03-31T00:00:00,E 200,Benzine,sedan,1545,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2230,135,B
4,5,5.3,6.2,7.8,1991,144,2015-03-20T00:00:00,C 250,Benzine,stationwagen,1445,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2120,155,C
4,5,4.9,6,7.9,1396,139,2014-03-25T00:00:00,CEE D,Benzine,hatchback,1158,KIA,Euro 5,Niet geregistreerd,1820,73,C
4,7,6,6.8,8.1,1197,158,2014-01-07T00:00:00,CADDY,Benzine,MPV,1414,VOLKSWAGEN,Euro 5,Niet geregistreerd,2265,77,C
4,4,5.5,6.8,9,1598,157,2014-04-29T00:00:00,JOHNCOOPERWORKS CABRIO,Benzine,cabriolet,1215,MINI,Euro 5,Niet geregistreerd,1670,155,F
4,5,5,6,7.7,1998,139,2014-02-17T00:00:00,MAZDA 6,Benzine,stationwagen,1395,MAZDA,Euro 5,Niet geregistreerd,2020,121,B
4,5,5.7,6.8,8.8,1999,159,2015-03-28T00:00:00,FOCUS,Benzine,stationwagen,1361,FORD,Euro 6,Niet geregistreerd,2025,184,D
4,5,4.8,5.9,7.9,1596,138,2015-03-31T00:00:00,FIESTA,Benzine,hatchback,1063,FORD,Euro 6,Niet geregistreerd,1575,134,D
4,5,6,6.9,8.5,1995,160,2014-09-04T00:00:00,FORESTER,Benzine,stationwagen,1452,SUBARU,Euro 5,Niet geregistreerd,2015,110,D
4,5,4.4,5.3,7,1197,124,2014-01-22T00:00:00,IBIZA ST,Benzine,stationwagen,1065,SEAT,Euro 5,Niet geregistreerd,1620,77,C
4,5,4.4,5.1,6.5,1197,119,2014-01-03T00:00:00,IBIZA,Benzine,MPV,990,SEAT,Euro 5,Niet geregistreerd,1580,63,C
4,5,5.3,6.8,8.8,1997,160,2014-01-03T00:00:00,X REIHE,Benzine,stationwagen,1485,BMW,Euro 6,Niet geregistreerd,2060,135,D
4,7,6.7,8.6,11.7,2359,199,2014-01-08T00:00:00,SORENTO,Benzine,stationwagen,1627,KIA,Euro 5,Niet geregistreerd,2149,141,E
4,5,5.4,6.6,8.7,1596,153,2014-02-18T00:00:00,V60,Benzine,stationwagen,1434,VOLVO,Euro 5,Niet geregistreerd,2100,132,C
6,4,5.9,7.5,10.2,3498,175,2014-01-13T00:00:00,E 300,Benzine,cabriolet,1705,MERCEDES-BENZ,Niet geregistreerd,Niet geregistreerd,2275,185,E
4,5,4.6,5.6,7.2,1598,129,2014-01-02T00:00:00,116I,Benzine,stationwagen,1280,BMW,Euro 6,Niet geregistreerd,1835,100,C
4,4,5.4,6.5,8.4,1368,151,2014-01-09T00:00:00,500 ABARTH,Benzine,hatchback,1060,FIAT,Euro 5,Niet geregistreerd,1440,103,F
4,5,4.9,5.9,7.7,1398,139,2014-02-28T00:00:00,AVEO,Benzine,hatchback,1058,CHEVROLET,Euro 5,Niet geregistreerd,1566,74,D
4,5,5.1,6,7.5,1596,139,2014-02-19T00:00:00,V60,Benzine,stationwagen,1437,VOLVO,Euro 5,Niet geregistreerd,2100,110,B
4,5,5.9,7.7,10.7,1798,178,2014-02-04T00:00:00,PASSAT,Benzine,stationwagen,1490,VOLKSWAGEN,Euro 5,Niet geregistreerd,2170,118,E
6,5,7.8,9.9,14.4,2995,234,2014-02-27T00:00:00,JAGUAR XJ,Benzine,sedan,1840,JAGUAR,Euro 5,Niet geregistreerd,2400,250,F
4,4,5.4,6.4,8.1,1595,149,2014-01-09T00:00:00,C 180,Benzine,coupe,1390,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,115,D
4,5,5.6,6.8,9,1796,159,2014-01-08T00:00:00,C 200,Benzine,stationwagen,1465,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2105,135,D
4,5,5.1,6.4,8.7,1796,150,2014-01-07T00:00:00,C 200,Benzine,sedan,1405,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2020,135,D
4,4,4.4,5.2,6.6,1598,121,2014-01-08T00:00:00,MINI,Benzine,hatchback,1055,MINI,Euro 5,Niet geregistreerd,1530,55,C
4,5,4.9,5.9,7.7,1595,139,2014-01-16T00:00:00,C 180,Benzine,stationwagen,1405,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2045,115,C
12,4,10.1,14.3,21.4,5935,332,2014-01-16T00:00:00,RAPIDE S,Benzine,hatchback,1965,ASTON-MARTIN,Euro 5,Niet geregistreerd,2410,410,G
5,4,6.3,8.5,12.3,2480,197,2014-01-22T00:00:00,AUDI TT RS,Benzine,coupe,1450,AUDI,Euro 5,Niet geregistreerd,1875,265,G
8,4,6.8,8.9,12.5,4663,207,2014-01-31T00:00:00,S 500,Benzine,sedan,1915,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2730,335,D
8,4,7.4,9.6,13.4,4663,224,2014-01-31T00:00:00,CLS 500 4MATIC,Benzine,sedan,1840,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2425,300,F
4,5,4.7,5.9,8,1595,137,2014-01-30T00:00:00,B 180,Benzine,stationwagen,1295,MERCEDES-BENZ,Euro 5,Niet geregistreerd,1960,90,C
4,5,5,6.2,8.3,1595,144,2014-01-30T00:00:00,B 200,Benzine,stationwagen,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,115,C
8,5,7.2,9.4,13.1,4395,219,2014-02-26T00:00:00,750LI XDRIVE,Benzine,sedan,2010,BMW,Euro 6,Niet geregistreerd,2695,330,E
4,5,4.3,5.4,7.4,1595,126,2014-02-28T00:00:00,CLA 180,Benzine,sedan,1295,MERCEDES-BENZ,Niet geregistreerd,Niet geregistreerd,1920,90,B
6,5,6.8,8.4,11.2,2995,197,2014-03-07T00:00:00,A4 AVANT,Benzine,stationwagen,1690,AUDI,Euro 5,Niet geregistreerd,2285,200,F
5,5,6.2,8.1,11.5,2497,189,2014-03-08T00:00:00,V40,Benzine,MPV,1375,VOLVO,Euro 5,Niet geregistreerd,2010,187,F
4,5,4.8,5.7,7.3,1498,132,2014-03-14T00:00:00,MAZDA 2,Benzine,hatchback,945,MAZDA,Euro 5,Niet geregistreerd,1490,75,D
6,5,5.9,7.5,10.3,2979,175,2014-03-13T00:00:00,M135I,Benzine,stationwagen,1415,BMW,Euro 6,Niet geregistreerd,1970,235,F
4,5,6.1,7.5,10,1598,175,2014-03-14T00:00:00,COOPER ALL4,Benzine,stationwagen,1360,MINI,Euro 6,Niet geregistreerd,1895,90,F
6,5,5.8,7.3,9.7,3498,170,2014-03-31T00:00:00,CLS 350,Benzine,stationwagen,1730,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2355,225,C
8,2,7.8,11.7,18.5,3798,279,2014-03-19T00:00:00,MP4-12C,Benzine,cabriolet,1449,MC LAREN,Niet geregistreerd,Niet geregistreerd,1747,460,G
4,5,4.4,4.8,5.6,1197,112,2014-03-21T00:00:00,LEON SC,Benzine,stationwagen,1115,SEAT,Euro 5,Niet geregistreerd,1730,77,A
6,5,6.4,7.8,10.3,3498,184,2014-03-25T00:00:00,E 300 4MATIC,Benzine,stationwagen,1825,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2520,185,D
4,5,4.7,5.6,7.2,1149,130,2014-01-15T00:00:00,CLIO,Benzine,hatchback,962,RENAULT,Euro 5,Niet geregistreerd,1580,55,C
4,5,5.9,7.2,9.5,1997,167,2014-04-02T00:00:00,528I XDRIVE,Benzine,stationwagen,1790,BMW,Euro 6,Niet geregistreerd,2455,180,C
4,4,4.5,5.3,6.8,1598,124,2014-04-04T00:00:00,ONE CLUBMAN,Benzine,stationwagen,1115,MINI,Euro 5,Niet geregistreerd,1640,72,C
4,5,5.2,6.6,8.9,1362,154,2014-03-31T00:00:00,ASTRA NOTCHBACK,Benzine,sedan,1383,OPEL,Euro 5,Niet geregistreerd,1965,103,C
4,5,4.8,5.7,7.2,1364,134,2014-03-29T00:00:00,MERIVA,Benzine,MPV,1293,OPEL,Euro 5,Niet geregistreerd,1930,88,C
4,4,4.2,5,6.5,1229,118,2014-04-25T00:00:00,ADAM,Benzine,hatchback,986,OPEL,Euro 5,Niet geregistreerd,1455,51,C
8,5,9.6,11.8,15.7,5461,276,2014-04-30T00:00:00,ML63 AMG,Benzine,stationwagen,2245,MERCEDES-AMG,Euro 5,Niet geregistreerd,3050,386,G
4,5,4.5,5.5,7.2,1229,129,2014-01-17T00:00:00,CORSA,Benzine,MPV,1020,OPEL,Euro 5,Niet geregistreerd,1595,63,C
4,4,7.1,8.2,10.1,1586,189,2014-05-06T00:00:00,GRAND VITARA,Benzine,stationwagen,1382,SUZUKI,Euro 5,Niet geregistreerd,1830,78,G
4,5,4.9,6.1,8,1591,140,2014-05-09T00:00:00,CEE D,Benzine,hatchback,1196,KIA,Euro 5,Niet geregistreerd,1840,99,C
4,5,5.3,6.1,7.6,1364,144,2014-05-09T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1513,OPEL,Euro 5,Niet geregistreerd,2200,103,B
3,5,4.2,4.9,6.1,1199,113,2014-05-13T00:00:00,308,Benzine,MPV,1165,PEUGEOT,Euro 6,Niet geregistreerd,1840,96,A
6,5,7.7,10,13.9,3239,232,2014-05-14T00:00:00,CHEROKEE,Benzine,stationwagen,1936,JEEP,Euro 6,Niet geregistreerd,2495,200,G
4,5,4.9,5.9,7.6,1362,139,2014-05-16T00:00:00,ASTRA GTC,Benzine,hatchback,1337,OPEL,Euro 5,Niet geregistreerd,1950,88,B
4,4,4.8,5.8,7.4,1598,134,2014-05-21T00:00:00,116I,Benzine,stationwagen,1290,BMW,Euro 6,Niet geregistreerd,1880,100,C
4,5,6,6.9,8.4,1598,160,2014-05-28T00:00:00,COOPER ALL4,Benzine,stationwagen,1315,MINI,Euro 6,Niet geregistreerd,1850,90,E
6,7,8.5,10.7,14.4,2995,249,2014-06-03T00:00:00,Q7,Benzine,stationwagen,2245,AUDI,Euro 5,Niet geregistreerd,3095,245,F
4,5,5.4,6.4,8.4,1991,151,2014-06-04T00:00:00,CLA 250 4MATIC,Benzine,sedan,1440,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2025,155,D
4,4,6.1,7.5,10,1984,174,2014-06-19T00:00:00,BEETLE,Benzine,cabriolet,1387,VOLKSWAGEN,Euro 5,Niet geregistreerd,1870,155,F
4,4,4.4,5.5,7.3,1368,128,2014-05-30T00:00:00,ALFA MITO,Benzine,MPV,1110,ALFA ROMEO,Euro 5,Niet geregistreerd,1615,99,C
8,5,7.3,9.2,12.4,4395,214,2014-06-19T00:00:00,550I,Benzine,sedan,2045,BMW,Euro 6,Niet geregistreerd,2670,330,E
8,4,8,10.9,15.9,3993,254,2014-06-27T00:00:00,BENTLEY FLYING SPUR V8,Benzine,sedan,2405,BENTLEY,Euro 6,Niet geregistreerd,2972,373,E
4,5,4.4,5.5,7.5,1595,128,2014-06-27T00:00:00,CLA 180,Benzine,sedan,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1920,90,B
2,4,3.4,3.8,4.5,875,88,2014-05-29T00:00:00,FIAT 500,Benzine,hatchback,945,FIAT,Euro 6,Niet geregistreerd,1370,59,A
6,5,5.8,7.2,9.7,3498,169,2014-06-30T00:00:00,E 300,Benzine,stationwagen,1745,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2440,185,C
8,5,9,12.7,19.1,5000,297,2014-08-05T00:00:00,JAGUAR XF SPORTBRAKE,Benzine,stationwagen,1948,JAGUAR,Euro 5,Niet geregistreerd,2450,405,G
4,5,5.3,6.5,8.4,1991,151,2014-07-18T00:00:00,E 200,Benzine,sedan,1515,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2180,135,B
4,5,6,7.9,11.2,1598,183,2014-08-06T00:00:00,5008,Benzine,MPV,1485,PEUGEOT,Euro 5,Niet geregistreerd,2075,115,E
4,5,4.9,5.8,7.2,1197,136,2014-01-02T00:00:00,GOLF PLUS,Benzine,stationwagen,1255,VOLKSWAGEN,Euro 5,Niet geregistreerd,1930,63,C
4,5,5.7,7,9.4,1598,164,2014-09-08T00:00:00,COOPER ALL4,Benzine,stationwagen,1370,MINI,Euro 6,Niet geregistreerd,1905,90,E
8,5,11.8,16.9,25.3,6752,393,2014-09-26T00:00:00,BENTLEY MULSANNE,Benzine,sedan,2660,BENTLEY,Euro 5,Niet geregistreerd,3200,377,G
8,4,8.1,10.9,15.6,3993,254,2014-09-18T00:00:00,BENTLEY FLYING SPUR V8,Benzine,sedan,2405,BENTLEY,Euro 5,Niet geregistreerd,2972,373,F
8,5,7.1,9.1,12.7,4395,213,2014-09-19T00:00:00,550I,Benzine,stationwagen,1900,BMW,Euro 6,Niet geregistreerd,2555,330,F
4,5,6,7,8.7,1598,164,2014-09-24T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1564,OPEL,Euro 5,Niet geregistreerd,2150,147,C
6,4,6.9,8.7,11.8,3436,202,2014-05-22T00:00:00,911 TARGA 4,Benzine,cabriolet,1535,PORSCHE,Euro 6,Niet geregistreerd,1945,257,F
4,5,5.5,6.4,8,1197,149,2014-03-31T00:00:00,TOURAN,Benzine,stationwagen,1353,VOLKSWAGEN,Euro 5,Niet geregistreerd,2080,77,D
4,5,4.8,5.7,7.3,1598,132,2014-10-20T00:00:00,508,Benzine,stationwagen,1405,PEUGEOT,Euro 6,Niet geregistreerd,2100,121,A
4,5,4.5,5.1,6.1,1242,118,2014-05-28T00:00:00,AGILA,Benzine,stationwagen,965,OPEL,Euro 5,Niet geregistreerd,1485,69,C
4,5,5.2,5.9,7.2,1386,139,2014-10-07T00:00:00,NISSAN NOTE,Benzine,MPV,1067,NISSAN,Euro 5,Niet geregistreerd,1546,65,D
4,5,4.5,5.5,7.2,1229,129,2014-06-30T00:00:00,CORSA,Benzine,MPV,1020,OPEL,Euro 5,Niet geregistreerd,1575,51,C
6,5,6.1,7.8,10.8,2979,182,2014-02-27T00:00:00,M135I XDRIVE,Benzine,stationwagen,1490,BMW,Euro 6,Niet geregistreerd,2045,235,F
4,5,6.9,8.7,11.9,1999,199,2014-01-15T00:00:00,RANGE ROVER EVOQUE,Benzine,stationwagen,1620,JAGUAR LAND ROVER,Euro 5,Niet geregistreerd,2350,177,F
3,2,3.7,4.1,4.9,999,93,2014-11-20T00:00:00,FORTWO COUPE,Benzine,coupe,805,SMART,Euro 6,Niet geregistreerd,1150,52,B
4,5,5.8,6.7,8.2,1598,157,2014-04-28T00:00:00,COOPER S ALL4,Benzine,stationwagen,1355,MINI,Euro 5,Niet geregistreerd,1890,135,E
6,5,5.9,7.4,9.9,3498,172,2014-11-26T00:00:00,E 400 4MATIC,Benzine,sedan,1745,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2410,245,D
3,5,4.4,5.1,6.3,999,119,2014-11-28T00:00:00,MONDEO,Benzine,hatchback,1355,FORD,Euro 6,Niet geregistreerd,2130,92,A
3,5,4.6,5.2,6.2,999,120,2014-11-28T00:00:00,MONDEO,Benzine,stationwagen,1376,FORD,Euro 6,Niet geregistreerd,2230,92,A
4,5,4.4,5.2,6.6,1197,121,2014-06-06T00:00:00,FABIA,Benzine,hatchback,1016,SKODA,Euro 5,Niet geregistreerd,1571,63,C
4,5,4.5,5.5,7.1,1149,127,2014-09-29T00:00:00,CLIO,Benzine,hatchback,955,RENAULT,Euro 5,Niet geregistreerd,1563,54,C
4,4,4.8,5.8,7.7,1595,136,2015-01-12T00:00:00,C 180,Benzine,coupe,1405,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1975,115,C
4,4,4.6,5.7,7.6,1598,133,2015-01-13T00:00:00,ONE CABRIO,Benzine,cabriolet,1135,MINI,Euro 6,Niet geregistreerd,1590,72,D
4,5,5.3,6.2,7.8,1798,144,2015-01-10T00:00:00,A6 AVANT,Benzine,stationwagen,1575,AUDI,Euro 6,Niet geregistreerd,2230,140,B
6,5,7.6,10.6,15.8,2792,249,2014-12-31T00:00:00,INSIGNIA LIMOUSINE HB,Benzine,hatchback,1725,OPEL,Euro 5,Niet geregistreerd,2330,239,G
6,5,7.8,10.7,15.8,2792,251,2014-12-31T00:00:00,INSIGNIA LIMOUSINE HB,Benzine,hatchback,1743,OPEL,Euro 5,Niet geregistreerd,2355,239,G
4,5,6,6.8,8.1,1197,158,2015-01-09T00:00:00,CADDY,Benzine,stationwagen,1336,VOLKSWAGEN,Euro 5,Niet geregistreerd,2000,63,D
4,4,6.9,8.7,11.9,1999,199,2015-01-02T00:00:00,RANGE ROVER EVOQUE,Benzine,coupe,1590,LAND ROVER,Euro 5,Niet geregistreerd,2350,177,F
8,5,6.9,9.2,13.1,3993,214,2015-01-07T00:00:00,S6 LIMOUSINE,Benzine,sedan,1870,AUDI,Euro 6,Niet geregistreerd,2505,331,F
6,4,8.8,11.3,15.6,3604,263,2015-01-20T00:00:00,WRANGLER,Benzine,MPV,1728,JEEP,Euro 6,Niet geregistreerd,2268,209,G
6,5,7.8,9.9,14.4,2995,234,2015-01-22T00:00:00,JAGUAR XJ,Benzine,sedan,1852,JAGUAR,Euro 5,Niet geregistreerd,2450,250,F
6,5,7.8,9.9,14.4,2995,234,2015-01-22T00:00:00,JAGUAR XJ,Benzine,sedan,1839,JAGUAR,Euro 5,Niet geregistreerd,2430,250,F
4,5,5.8,7.5,10.3,1999,174,2015-02-13T00:00:00,MONDEO,Benzine,stationwagen,1484,FORD,Euro 6,Niet geregistreerd,2320,149,D
4,5,5.7,6.8,8.8,1999,159,2015-01-21T00:00:00,FOCUS,Benzine,hatchback,1337,FORD,Euro 6,Niet geregistreerd,2025,184,D
